Registry of SVHC intentions until outcome
Note: Group entries are split in different rows.
Export date: 15-mai-2024 09:15:19
Last updated 05-mars-2024. Database contains 262 unique substances/entries.

"Substance Identifier"	""	
"Expected date of submission (from)"	""	
"Expected date of submission (to)"	""	
"Withdrawal date (from)"	""	
"Withdrawal date (to)"	""	
"Submitter"	""	
"Status"	""	
"Scope (operator is and)"	"true"	
"Scopes"
"Date of intention (from)"	""	
"Date of intention (to)"	""	
"Date of MSC opinion (from)"	""	
"Date of MSC opinion (to)"	""	
"Date of MSC agreement (from)"	""	
"Date of MSC agreement (to)"	""	
"Date of inclusion in Candidate List (from)"	""	
"Date of inclusion in Candidate List (to)"	""	



"Substance name"	"Description"	"EC / List no"	"CAS no"	"Further substance information"	"CLP Annex VI index number"	"Status"	"Date of intention"	"Expected date of submission"	"Submitted for accordance check"	"Withdrawal date"	"Submitter"	"Remarks"	"Scope"	"Start of consultation"	"End of consultation"	"Consultation document"	"RCOM (Comments received)"	"Year of MSC agreement"	"MSC Agreement"	"Date of MSC agreement"	"Support documents"	"MSC Opinion"	"Date of MSC opinion"	"Minority position"	"Date of inclusion in Candidate List"	"Latest update"	"First published"	
"1,3-Dioxane, 2-[(1S,2S)-2,4-dimethyl-3-cyclohexen-1-yl]-5-methyl-5-(1-methylpropyl)-, trans-"	""	"-"	"676367-06-9"	""	""	"Identified SVHC"	"03-déc.-2014"	"02-févr.-2015"	"02-févr.-2015"	""	""	""	"vPvB (Article 57e)"	"02-mars-2015"	"16-avr.-2015"	"https://echa.europa.eu/documents/10162/9c2383ab-cdff-9bf4-8efd-6d5ef0930106"	"https://echa.europa.eu/documents/10162/6198ebbd-0fdf-eb14-6626-687cac1e8379"	"2015"	"https://echa.europa.eu/documents/10162/14857a33-717d-74f8-37ca-92db57a733d8"	"29-mai-2015"	"https://echa.europa.eu/documents/10162/3e321219-354c-6e21-d779-46e3850017d1"	""	""	""	"15-juin-2015"	"07-déc.-2021"	"28-févr.-2018"	
"5-sec-butyl-2-(4,6-dimethylcyclohex-3-en-1-yl)-5-methyl-1,3-dioxane"	""	"-"	"-"	""	""	"Identified SVHC"	"03-déc.-2014"	"02-févr.-2015"	"02-févr.-2015"	""	""	""	"vPvB (Article 57e)"	"02-mars-2015"	"16-avr.-2015"	"https://echa.europa.eu/documents/10162/9c2383ab-cdff-9bf4-8efd-6d5ef0930106"	"https://echa.europa.eu/documents/10162/6198ebbd-0fdf-eb14-6626-687cac1e8379"	"2015"	"https://echa.europa.eu/documents/10162/14857a33-717d-74f8-37ca-92db57a733d8"	"29-mai-2015"	"https://echa.europa.eu/documents/10162/3e321219-354c-6e21-d779-46e3850017d1"	""	""	""	"15-juin-2015"	"07-déc.-2021"	"28-févr.-2018"	
"Reaction mass of 5-sec-butyl-2-(2,4-dimethylcyclohex-3-en-1-yl)-5-methyl-1,3-dioxane and 5-sec-butyl-2-(4,6-dimethylcyclohex-3-en-1-yl)-5-methyl-1,3-dioxane"	""	"413-720-9"	"-"	""	""	"Identified SVHC"	"03-déc.-2014"	"02-févr.-2015"	"02-févr.-2015"	""	""	""	"vPvB (Article 57e)"	"02-mars-2015"	"16-avr.-2015"	"https://echa.europa.eu/documents/10162/9c2383ab-cdff-9bf4-8efd-6d5ef0930106"	"https://echa.europa.eu/documents/10162/6198ebbd-0fdf-eb14-6626-687cac1e8379"	"2015"	"https://echa.europa.eu/documents/10162/14857a33-717d-74f8-37ca-92db57a733d8"	"29-mai-2015"	"https://echa.europa.eu/documents/10162/3e321219-354c-6e21-d779-46e3850017d1"	""	""	""	"15-juin-2015"	"07-déc.-2021"	"28-févr.-2018"	
"1,3-Dioxane, 2-(2,4-dimethyl-3-cyclohexen-1-yl)-5-methyl-5-(1-methylpropyl)-"	""	"601-499-3"	"117933-89-8"	""	""	"Identified SVHC"	"03-déc.-2014"	"02-févr.-2015"	"02-févr.-2015"	""	""	""	"vPvB (Article 57e)"	"02-mars-2015"	"16-avr.-2015"	"https://echa.europa.eu/documents/10162/9c2383ab-cdff-9bf4-8efd-6d5ef0930106"	"https://echa.europa.eu/documents/10162/6198ebbd-0fdf-eb14-6626-687cac1e8379"	"2015"	"https://echa.europa.eu/documents/10162/14857a33-717d-74f8-37ca-92db57a733d8"	"29-mai-2015"	"https://echa.europa.eu/documents/10162/3e321219-354c-6e21-d779-46e3850017d1"	""	""	""	"15-juin-2015"	"07-déc.-2021"	"28-févr.-2018"	
"1,3-Dioxane, 2-(2,4-dimethyl-3-cyclohexen-1-yl)-5-methyl-5-(1-methylpropyl)-"	""	"-"	"186309-28-4"	""	""	"Identified SVHC"	"03-déc.-2014"	"02-févr.-2015"	"02-févr.-2015"	""	""	""	"vPvB (Article 57e)"	"02-mars-2015"	"16-avr.-2015"	"https://echa.europa.eu/documents/10162/9c2383ab-cdff-9bf4-8efd-6d5ef0930106"	"https://echa.europa.eu/documents/10162/6198ebbd-0fdf-eb14-6626-687cac1e8379"	"2015"	"https://echa.europa.eu/documents/10162/14857a33-717d-74f8-37ca-92db57a733d8"	"29-mai-2015"	"https://echa.europa.eu/documents/10162/3e321219-354c-6e21-d779-46e3850017d1"	""	""	""	"15-juin-2015"	"07-déc.-2021"	"28-févr.-2018"	
"1,3-Dioxane, 2-[(1R,2R)-2,4-dimethyl-3-cyclohexen-1-yl]-5-methyl-5-(1-methylpropyl)-, cis-"	""	"-"	"676367-05-8"	""	""	"Identified SVHC"	"03-déc.-2014"	"02-févr.-2015"	"02-févr.-2015"	""	""	""	"vPvB (Article 57e)"	"02-mars-2015"	"16-avr.-2015"	"https://echa.europa.eu/documents/10162/9c2383ab-cdff-9bf4-8efd-6d5ef0930106"	"https://echa.europa.eu/documents/10162/6198ebbd-0fdf-eb14-6626-687cac1e8379"	"2015"	"https://echa.europa.eu/documents/10162/14857a33-717d-74f8-37ca-92db57a733d8"	"29-mai-2015"	"https://echa.europa.eu/documents/10162/3e321219-354c-6e21-d779-46e3850017d1"	""	""	""	"15-juin-2015"	"07-déc.-2021"	"28-févr.-2018"	
"1,3-Dioxane, 2-[(1R,2R)-2,4-dimethyl-3-cyclohexen-1-yl]-5-methyl-5-(1-methylpropyl)-, cis-rel-"	""	"-"	"343934-04-3"	""	""	"Identified SVHC"	"03-déc.-2014"	"02-févr.-2015"	"02-févr.-2015"	""	""	""	"vPvB (Article 57e)"	"02-mars-2015"	"16-avr.-2015"	"https://echa.europa.eu/documents/10162/9c2383ab-cdff-9bf4-8efd-6d5ef0930106"	"https://echa.europa.eu/documents/10162/6198ebbd-0fdf-eb14-6626-687cac1e8379"	"2015"	"https://echa.europa.eu/documents/10162/14857a33-717d-74f8-37ca-92db57a733d8"	"29-mai-2015"	"https://echa.europa.eu/documents/10162/3e321219-354c-6e21-d779-46e3850017d1"	""	""	""	"15-juin-2015"	"07-déc.-2021"	"28-févr.-2018"	
"1,3-Dioxane, 2-[(1R,2R)-2,4-dimethyl-3-cyclohexen-1-yl]-5-methyl-5-(1-methylpropyl)-, trans-"	""	"-"	"676367-09-2"	""	""	"Identified SVHC"	"03-déc.-2014"	"02-févr.-2015"	"02-févr.-2015"	""	""	""	"vPvB (Article 57e)"	"02-mars-2015"	"16-avr.-2015"	"https://echa.europa.eu/documents/10162/9c2383ab-cdff-9bf4-8efd-6d5ef0930106"	"https://echa.europa.eu/documents/10162/6198ebbd-0fdf-eb14-6626-687cac1e8379"	"2015"	"https://echa.europa.eu/documents/10162/14857a33-717d-74f8-37ca-92db57a733d8"	"29-mai-2015"	"https://echa.europa.eu/documents/10162/3e321219-354c-6e21-d779-46e3850017d1"	""	""	""	"15-juin-2015"	"07-déc.-2021"	"28-févr.-2018"	
"1,3-Dioxane, 2-[(1R,2R)-2,4-dimethyl-3-cyclohexen-1-yl]-5-methyl-5-(1-methylpropyl)-, trans-rel-"	""	"-"	"343934-05-4"	""	""	"Identified SVHC"	"03-déc.-2014"	"02-févr.-2015"	"02-févr.-2015"	""	""	""	"vPvB (Article 57e)"	"02-mars-2015"	"16-avr.-2015"	"https://echa.europa.eu/documents/10162/9c2383ab-cdff-9bf4-8efd-6d5ef0930106"	"https://echa.europa.eu/documents/10162/6198ebbd-0fdf-eb14-6626-687cac1e8379"	"2015"	"https://echa.europa.eu/documents/10162/14857a33-717d-74f8-37ca-92db57a733d8"	"29-mai-2015"	"https://echa.europa.eu/documents/10162/3e321219-354c-6e21-d779-46e3850017d1"	""	""	""	"15-juin-2015"	"07-déc.-2021"	"28-févr.-2018"	
"1,3-Dioxane, 2-[(1R,2S)-2,4-dimethyl-3-cyclohexen-1-yl]-5-methyl-5-(1-methylpropyl)-, cis-"	""	"-"	"676367-04-7"	""	""	"Identified SVHC"	"03-déc.-2014"	"02-févr.-2015"	"02-févr.-2015"	""	""	""	"vPvB (Article 57e)"	"02-mars-2015"	"16-avr.-2015"	"https://echa.europa.eu/documents/10162/9c2383ab-cdff-9bf4-8efd-6d5ef0930106"	"https://echa.europa.eu/documents/10162/6198ebbd-0fdf-eb14-6626-687cac1e8379"	"2015"	"https://echa.europa.eu/documents/10162/14857a33-717d-74f8-37ca-92db57a733d8"	"29-mai-2015"	"https://echa.europa.eu/documents/10162/3e321219-354c-6e21-d779-46e3850017d1"	""	""	""	"15-juin-2015"	"07-déc.-2021"	"28-févr.-2018"	
"1,3-Dioxane, 2-[(1R,2S)-2,4-dimethyl-3-cyclohexen-1-yl]-5-methyl-5-(1-methylpropyl)-, trans-"	""	"-"	"676367-08-1"	""	""	"Identified SVHC"	"03-déc.-2014"	"02-févr.-2015"	"02-févr.-2015"	""	""	""	"vPvB (Article 57e)"	"02-mars-2015"	"16-avr.-2015"	"https://echa.europa.eu/documents/10162/9c2383ab-cdff-9bf4-8efd-6d5ef0930106"	"https://echa.europa.eu/documents/10162/6198ebbd-0fdf-eb14-6626-687cac1e8379"	"2015"	"https://echa.europa.eu/documents/10162/14857a33-717d-74f8-37ca-92db57a733d8"	"29-mai-2015"	"https://echa.europa.eu/documents/10162/3e321219-354c-6e21-d779-46e3850017d1"	""	""	""	"15-juin-2015"	"07-déc.-2021"	"28-févr.-2018"	
"1,3-Dioxane, 2-[(1S,2R)-2,4-dimethyl-3-cyclohexen-1-yl]-5-methyl-5-(1-methylpropyl)-, cis-"	""	"-"	"676367-03-6"	""	""	"Identified SVHC"	"03-déc.-2014"	"02-févr.-2015"	"02-févr.-2015"	""	""	""	"vPvB (Article 57e)"	"02-mars-2015"	"16-avr.-2015"	"https://echa.europa.eu/documents/10162/9c2383ab-cdff-9bf4-8efd-6d5ef0930106"	"https://echa.europa.eu/documents/10162/6198ebbd-0fdf-eb14-6626-687cac1e8379"	"2015"	"https://echa.europa.eu/documents/10162/14857a33-717d-74f8-37ca-92db57a733d8"	"29-mai-2015"	"https://echa.europa.eu/documents/10162/3e321219-354c-6e21-d779-46e3850017d1"	""	""	""	"15-juin-2015"	"07-déc.-2021"	"28-févr.-2018"	
"1,3-Dioxane, 2-[(1S,2R)-2,4-dimethyl-3-cyclohexen-1-yl]-5-methyl-5-(1-methylpropyl)-, trans-"	""	"-"	"676367-07-0"	""	""	"Identified SVHC"	"03-déc.-2014"	"02-févr.-2015"	"02-févr.-2015"	""	""	""	"vPvB (Article 57e)"	"02-mars-2015"	"16-avr.-2015"	"https://echa.europa.eu/documents/10162/9c2383ab-cdff-9bf4-8efd-6d5ef0930106"	"https://echa.europa.eu/documents/10162/6198ebbd-0fdf-eb14-6626-687cac1e8379"	"2015"	"https://echa.europa.eu/documents/10162/14857a33-717d-74f8-37ca-92db57a733d8"	"29-mai-2015"	"https://echa.europa.eu/documents/10162/3e321219-354c-6e21-d779-46e3850017d1"	""	""	""	"15-juin-2015"	"07-déc.-2021"	"28-févr.-2018"	
"1,3-Dioxane, 2-[(1S,2S)-2,4-dimethyl-3-cyclohexen-1-yl]-5-methyl-5-(1-methylpropyl)-, cis-"	""	"-"	"676367-02-5"	""	""	"Identified SVHC"	"03-déc.-2014"	"02-févr.-2015"	"02-févr.-2015"	""	""	""	"vPvB (Article 57e)"	"02-mars-2015"	"16-avr.-2015"	"https://echa.europa.eu/documents/10162/9c2383ab-cdff-9bf4-8efd-6d5ef0930106"	"https://echa.europa.eu/documents/10162/6198ebbd-0fdf-eb14-6626-687cac1e8379"	"2015"	"https://echa.europa.eu/documents/10162/14857a33-717d-74f8-37ca-92db57a733d8"	"29-mai-2015"	"https://echa.europa.eu/documents/10162/3e321219-354c-6e21-d779-46e3850017d1"	""	""	""	"15-juin-2015"	"07-déc.-2021"	"28-févr.-2018"	
"5-sec-butyl-2-(2,4-dimethylcyclohex-3-en-1-yl)-5-methyl-1,3-dioxane"	""	"-"	"-"	""	""	"Identified SVHC"	"03-déc.-2014"	"02-févr.-2015"	"02-févr.-2015"	""	""	""	"vPvB (Article 57e)"	"02-mars-2015"	"16-avr.-2015"	"https://echa.europa.eu/documents/10162/9c2383ab-cdff-9bf4-8efd-6d5ef0930106"	"https://echa.europa.eu/documents/10162/6198ebbd-0fdf-eb14-6626-687cac1e8379"	"2015"	"https://echa.europa.eu/documents/10162/14857a33-717d-74f8-37ca-92db57a733d8"	"29-mai-2015"	"https://echa.europa.eu/documents/10162/3e321219-354c-6e21-d779-46e3850017d1"	""	""	""	"15-juin-2015"	"07-déc.-2021"	"28-févr.-2018"	
"1,2-benzenedicarboxylic acid, di-C6-10-alkyl esters or mixed decyl and hexyl and octyl diesters"	"with ≥ 0.3% of dihexyl phthalate (EC No. 201-559-5)"	"-"	"-"	""	""	"Identified SVHC"	"05-déc.-2014"	"02-févr.-2015"	"02-févr.-2015"	""	"Sweden"	""	"Toxic for reproduction (Article 57c)"	"02-mars-2015"	"16-avr.-2015"	"https://echa.europa.eu/documents/10162/4ddc690e-dfef-7460-6bba-59bf959819b4"	"https://echa.europa.eu/documents/10162/fbe01ced-3d19-64f3-a52b-f1c4c9149292"	"2015"	"https://echa.europa.eu/documents/10162/c3d2d67f-12a8-bc90-2f2f-f54322005fe0"	"29-mai-2015"	"https://echa.europa.eu/documents/10162/77ccd7fe-e453-55e2-8e9e-c611a4e475b5"	""	""	""	"15-juin-2015"	"03-déc.-2021"	"28-févr.-2018"	
"1,2-Benzenedicarboxylic acid, mixed decyl and hexyl and octyl diesters"	""	"272-013-1"	"68648-93-1"	""	""	"Identified SVHC"	"05-déc.-2014"	"02-févr.-2015"	"02-févr.-2015"	""	"Sweden"	""	"Toxic for reproduction (Article 57c)"	"02-mars-2015"	"16-avr.-2015"	"https://echa.europa.eu/documents/10162/4ddc690e-dfef-7460-6bba-59bf959819b4"	"https://echa.europa.eu/documents/10162/fbe01ced-3d19-64f3-a52b-f1c4c9149292"	"2015"	"https://echa.europa.eu/documents/10162/c3d2d67f-12a8-bc90-2f2f-f54322005fe0"	"29-mai-2015"	"https://echa.europa.eu/documents/10162/77ccd7fe-e453-55e2-8e9e-c611a4e475b5"	""	""	""	"15-juin-2015"	"03-déc.-2021"	"28-févr.-2018"	
"1,2-Benzenedicarboxylic acid, di-C6-10-alkyl esters"	""	"271-094-0"	"68515-51-5"	""	""	"Identified SVHC"	"05-déc.-2014"	"02-févr.-2015"	"02-févr.-2015"	""	"Sweden"	""	"Toxic for reproduction (Article 57c)"	"02-mars-2015"	"16-avr.-2015"	"https://echa.europa.eu/documents/10162/4ddc690e-dfef-7460-6bba-59bf959819b4"	"https://echa.europa.eu/documents/10162/fbe01ced-3d19-64f3-a52b-f1c4c9149292"	"2015"	"https://echa.europa.eu/documents/10162/c3d2d67f-12a8-bc90-2f2f-f54322005fe0"	"29-mai-2015"	"https://echa.europa.eu/documents/10162/77ccd7fe-e453-55e2-8e9e-c611a4e475b5"	""	""	""	"15-juin-2015"	"03-déc.-2021"	"28-févr.-2018"	
"Reaction mass of 2-ethylhexyl 10-ethyl-4,4-dioctyl-7-oxo-8-oxa-3,5-dithia-4-stannatetradecanoate and 2-ethylhexyl 10-ethyl-4-[[2-[(2-ethylhexyl)oxy]-2-oxoethyl]thio]-4-octyl-7-oxo-8-oxa-3,5-dithia-4-stannatetradecanoate (reaction mass of DOTE and MOTE)"	""	"915-270-3"	"-"	"DOTE: EC No 239-622-4, CAS 15571-58-1; MOTE, EC No 248-227-6, CAS 27107-89-7"	""	"Identified SVHC"	"17-juil.-2014"	"04-août-2014"	"04-août-2014"	""	"Austria"	""	"Toxic for reproduction (Article 57c)"	"01-sept.-2014"	"16-oct.-2014"	"https://echa.europa.eu/documents/10162/bd48ddae-3d57-ce69-28ef-c539105a47b5"	"https://echa.europa.eu/documents/10162/2a82716d-0e4a-cba0-0293-23222d77ee69"	"2014"	"https://echa.europa.eu/documents/10162/a1dd08fc-69c2-28d3-0a03-4130301c126b"	"09-déc.-2014"	"https://echa.europa.eu/documents/10162/51e178ca-f23d-d3a5-5013-f6250eea6b08"	""	""	""	"17-déc.-2014"	"07-déc.-2021"	"28-févr.-2018"	
"Cadmium sulphate"	""	"233-331-6"	"10124-36-4"	""	"048-009-00-9"	"Identified SVHC"	"11-avr.-2014"	"04-août-2014"	"04-août-2014"	""	"Sweden"	""	"Carcinogenic (Article 57a)""Mutagenic (Article 57b)""Toxic for reproduction (Article 57c)""Specific target organ toxicity after repeated exposure (Article 57(f) - human health)"	"01-sept.-2014"	"16-oct.-2014"	"https://echa.europa.eu/documents/10162/419957ec-f10a-edc6-0024-aeab2bfc22da"	"https://echa.europa.eu/documents/10162/7222aa87-7897-d0a9-a4fd-e0ee4eb08554"	"2014"	"https://echa.europa.eu/documents/10162/262b40fd-62df-7560-8448-b871a06c89e1"	"27-nov.-2014"	"https://echa.europa.eu/documents/10162/87a68dee-9b54-0688-2e3c-e891ee735778"	""	""	""	"17-déc.-2014"	"07-déc.-2021"	"28-févr.-2018"	
"Sulfuric acid, cadmium salt, hydrate (3:3:8)"	""	"616-572-5"	"7790-84-3"	""	"048-009-00-9"	"Identified SVHC"	"11-avr.-2014"	"04-août-2014"	"04-août-2014"	""	"Sweden"	""	"Carcinogenic (Article 57a)""Mutagenic (Article 57b)""Toxic for reproduction (Article 57c)""Specific target organ toxicity after repeated exposure (Article 57(f) - human health)"	"01-sept.-2014"	"16-oct.-2014"	"https://echa.europa.eu/documents/10162/419957ec-f10a-edc6-0024-aeab2bfc22da"	"https://echa.europa.eu/documents/10162/7222aa87-7897-d0a9-a4fd-e0ee4eb08554"	"2014"	"https://echa.europa.eu/documents/10162/262b40fd-62df-7560-8448-b871a06c89e1"	"27-nov.-2014"	"https://echa.europa.eu/documents/10162/87a68dee-9b54-0688-2e3c-e891ee735778"	""	""	""	"17-déc.-2014"	"07-déc.-2021"	"28-févr.-2018"	
"Sulfuric acid, cadmium salt (1:1), hydrate"	""	"626-360-4"	"15244-35-6"	""	"048-009-00-9"	"Identified SVHC"	"11-avr.-2014"	"04-août-2014"	"04-août-2014"	""	"Sweden"	""	"Carcinogenic (Article 57a)""Mutagenic (Article 57b)""Toxic for reproduction (Article 57c)""Specific target organ toxicity after repeated exposure (Article 57(f) - human health)"	"01-sept.-2014"	"16-oct.-2014"	"https://echa.europa.eu/documents/10162/419957ec-f10a-edc6-0024-aeab2bfc22da"	"https://echa.europa.eu/documents/10162/7222aa87-7897-d0a9-a4fd-e0ee4eb08554"	"2014"	"https://echa.europa.eu/documents/10162/262b40fd-62df-7560-8448-b871a06c89e1"	"27-nov.-2014"	"https://echa.europa.eu/documents/10162/87a68dee-9b54-0688-2e3c-e891ee735778"	""	""	""	"17-déc.-2014"	"07-déc.-2021"	"28-févr.-2018"	
"Cadmium fluoride"	""	"232-222-0"	"7790-79-6"	""	"048-006-00-2"	"Identified SVHC"	"11-avr.-2014"	"04-août-2014"	"04-août-2014"	""	"Sweden"	""	"Carcinogenic (Article 57a)""Mutagenic (Article 57b)""Toxic for reproduction (Article 57c)""Specific target organ toxicity after repeated exposure (Article 57(f) - human health)"	"01-sept.-2014"	"16-oct.-2014"	"https://echa.europa.eu/documents/10162/e1484731-902b-c867-19ce-d5e5dda0d437"	"https://echa.europa.eu/documents/10162/8d6f7a54-641c-d2f0-66ec-64bbb8e6ce74"	"2014"	"https://echa.europa.eu/documents/10162/93a03f07-89d5-b4fa-b654-34db386c095d"	"27-nov.-2014"	"https://echa.europa.eu/documents/10162/33c4d36f-a101-e3db-4f8f-d1df64d5df4b"	""	""	""	"17-déc.-2014"	"07-déc.-2021"	"28-févr.-2018"	
"2-ethylhexyl 10-ethyl-4,4-dioctyl-7-oxo-8-oxa-3,5-dithia-4-stannatetradecanoate"	""	"239-622-4"	"15571-58-1"	""	"050-027-00-7"	"Identified SVHC"	"17-juil.-2014"	"04-août-2014"	"04-août-2014"	""	"Austria"	""	"Toxic for reproduction (Article 57c)"	"01-sept.-2014"	"16-oct.-2014"	"https://echa.europa.eu/documents/10162/e7f37fb6-2e69-7072-de0f-eded2aa2a09a"	"https://echa.europa.eu/documents/10162/cf4781d9-0f87-f62c-3be7-bbda173be6f9"	"2014"	"https://echa.europa.eu/documents/10162/b30e317b-dcca-463c-67b4-dc487633f9be"	"09-déc.-2014"	"https://echa.europa.eu/documents/10162/1c7a4755-c854-8db7-9237-f49457870abb"	""	""	""	"17-déc.-2014"	"07-déc.-2021"	"28-févr.-2018"	
"2-benzotriazol-2-yl-4,6-di-tert-butylphenol"	""	"223-346-6"	"3846-71-7"	""	""	"Identified SVHC"	"12-nov.-2012"	"04-août-2014"	"04-mars-2013"	""	"Germany"	""	"PBT (Article 57d)""vPvB (Article 57e)"	"01-sept.-2014"	"16-oct.-2014"	"https://echa.europa.eu/documents/10162/3bb850b3-bf59-f081-c173-5d4ffe44f09c"	"https://echa.europa.eu/documents/10162/c38b54aa-34f6-5789-dfa7-2546494d59f9"	"2014"	"https://echa.europa.eu/documents/10162/d5447f86-96f8-458c-9719-66fb6d969e22"	"27-nov.-2014"	"https://echa.europa.eu/documents/10162/ee1effd6-6a4e-cb08-b236-4dcd470f933b"	""	""	""	"17-déc.-2014"	"07-déc.-2021"	"28-févr.-2018"	
"2-(2H-benzotriazol-2-yl)-4,6-ditertpentylphenol"	""	"247-384-8"	"25973-55-1"	""	""	"Identified SVHC"	"12-nov.-2012"	"04-août-2014"	"04-août-2014"	""	"Germany"	""	"PBT (Article 57d)""vPvB (Article 57e)"	"01-sept.-2014"	"16-oct.-2014"	"https://echa.europa.eu/documents/10162/1597b002-1fa8-1e4a-6baf-074802990ede"	"https://echa.europa.eu/documents/10162/73006a33-db8c-9e62-6373-084ac802ec13"	"2014"	"https://echa.europa.eu/documents/10162/7d6cc0ca-2a04-d605-4647-ac586372a14b"	"27-nov.-2014"	"https://echa.europa.eu/documents/10162/78b46a52-7b7c-c7ae-d5d7-2df3d2ef3a21"	""	""	""	"17-déc.-2014"	"03-déc.-2021"	"28-févr.-2018"	
"Sodium peroxometaborate"	""	"231-556-4"	"7632-04-4"	""	"005-017-00-7""005-017-01-4""005-018-00-2""005-018-01-X""005-019-00-8""005-019-01-5"	"Identified SVHC"	"28-janv.-2014"	"03-févr.-2014"	"03-févr.-2014"	""	"Denmark"	""	"Toxic for reproduction (Article 57c)"	"03-mars-2014"	"17-avr.-2014"	"https://echa.europa.eu/documents/10162/6e70875e-348d-dbbc-0d74-71240baa69fd"	"https://echa.europa.eu/documents/10162/df675c6c-c5e6-8b86-be37-d266f3c7921e"	""	""	""	"https://echa.europa.eu/documents/10162/bdc6b2dc-b859-2b7f-4be3-8c287d318cbf"	""	""	""	"16-juin-2014"	"07-déc.-2021"	"28-févr.-2018"	
"Sodium perborate, perboric acid, sodium salt"	""	"-"	"-"	""	""	"Identified SVHC"	"28-janv.-2014"	"03-févr.-2014"	"03-févr.-2014"	""	"Denmark"	""	"Toxic for reproduction (Article 57c)"	"03-mars-2014"	"17-avr.-2014"	"https://echa.europa.eu/documents/10162/6151df7f-53bf-a4b4-fad0-7e1218988877"	"https://echa.europa.eu/documents/10162/bd3dc876-36e0-4e69-d8d2-3e827137a932"	"2014"	"https://echa.europa.eu/documents/10162/a13b7a44-fdcb-092f-2e82-e6b98570ef19"	"30-mai-2014"	"https://echa.europa.eu/documents/10162/6dd5cb4d-120e-c6de-eb01-d8adad73194c"	""	""	""	"16-juin-2014"	"04-janv.-2022"	"28-févr.-2018"	
"Sodium perborate monohydrate"	""	"600-419-4"	"10332-33-9"	""	""	"Identified SVHC"	"28-janv.-2014"	"03-févr.-2014"	"03-févr.-2014"	""	"Denmark"	""	"Toxic for reproduction (Article 57c)"	"03-mars-2014"	"17-avr.-2014"	"https://echa.europa.eu/documents/10162/6151df7f-53bf-a4b4-fad0-7e1218988877"	"https://echa.europa.eu/documents/10162/bd3dc876-36e0-4e69-d8d2-3e827137a932"	"2014"	"https://echa.europa.eu/documents/10162/a13b7a44-fdcb-092f-2e82-e6b98570ef19"	"30-mai-2014"	"https://echa.europa.eu/documents/10162/6dd5cb4d-120e-c6de-eb01-d8adad73194c"	""	""	""	"16-juin-2014"	"04-janv.-2022"	"28-févr.-2018"	
"Perboric acid (HBO(O2)), sodium salt, tetrahydrate"	""	"600-611-8"	"10486-00-7"	""	""	"Identified SVHC"	"28-janv.-2014"	"03-févr.-2014"	"03-févr.-2014"	""	"Denmark"	""	"Toxic for reproduction (Article 57c)"	"03-mars-2014"	"17-avr.-2014"	"https://echa.europa.eu/documents/10162/6151df7f-53bf-a4b4-fad0-7e1218988877"	"https://echa.europa.eu/documents/10162/bd3dc876-36e0-4e69-d8d2-3e827137a932"	"2014"	"https://echa.europa.eu/documents/10162/a13b7a44-fdcb-092f-2e82-e6b98570ef19"	"30-mai-2014"	"https://echa.europa.eu/documents/10162/6dd5cb4d-120e-c6de-eb01-d8adad73194c"	""	""	""	"16-juin-2014"	"04-janv.-2022"	"28-févr.-2018"	
"Perboric acid, sodium salt, tetrahydrate ()"	""	"-"	"-"	""	""	"Identified SVHC"	"28-janv.-2014"	"03-févr.-2014"	"03-févr.-2014"	""	"Denmark"	""	"Toxic for reproduction (Article 57c)"	"03-mars-2014"	"17-avr.-2014"	"https://echa.europa.eu/documents/10162/6151df7f-53bf-a4b4-fad0-7e1218988877"	"https://echa.europa.eu/documents/10162/bd3dc876-36e0-4e69-d8d2-3e827137a932"	"2014"	"https://echa.europa.eu/documents/10162/a13b7a44-fdcb-092f-2e82-e6b98570ef19"	"30-mai-2014"	"https://echa.europa.eu/documents/10162/6dd5cb4d-120e-c6de-eb01-d8adad73194c"	""	""	""	"16-juin-2014"	"04-janv.-2022"	"28-févr.-2018"	
"Perboric acid (H3BO2(O2)), monosodium salt, trihydrate"	""	"603-902-8"	"13517-20-9"	""	""	"Identified SVHC"	"28-janv.-2014"	"03-févr.-2014"	"03-févr.-2014"	""	"Denmark"	""	"Toxic for reproduction (Article 57c)"	"03-mars-2014"	"17-avr.-2014"	"https://echa.europa.eu/documents/10162/6151df7f-53bf-a4b4-fad0-7e1218988877"	"https://echa.europa.eu/documents/10162/bd3dc876-36e0-4e69-d8d2-3e827137a932"	"2014"	"https://echa.europa.eu/documents/10162/a13b7a44-fdcb-092f-2e82-e6b98570ef19"	"30-mai-2014"	"https://echa.europa.eu/documents/10162/6dd5cb4d-120e-c6de-eb01-d8adad73194c"	""	""	""	"16-juin-2014"	"04-janv.-2022"	"28-févr.-2018"	
