Nom chimique/DCI,Dénomination commune du glossaire des ingrédients,Numéro CAS,Numéro CE,"Type de produit, parties du corps",Concentration maximale dans les préparations prêtes à l'emploi,Autres,
"4-nitro-1,2-phénylènediamine",4-Nitro-o-Phenylenediamine,99-56-9,202-766-3,Substance utilisée dans des teintures capillaires oxydantes,,"Après mélange dans des conditions d’oxydation, la teneur maximale appliquée à la chevelure ne doit pas dépasser 0,5 %.","Le rapport de mélange doit figurer sur l’étiquetage.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie.
 Ne colorez pas vos cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
5-Amino-o-crésol,4-Amino-2-Hydroxytoluene,2835-95-2,220-618-6,a) Colorant d’oxydation pour la coloration des cheveux,,"Pour a) et b): après mélange dans des conditions d’oxydation, la teneur maximale appliquée à la chevelure ou aux cils ne doit pas dépasser 1,5 %. ◄","►M4   
 a) Doit figurer sur l’étiquetage: 
 le ratio de mélange. 
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères. 
 Lire et suivre les instructions. 
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans. 
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie. 
 Ne vous colorez pas les cheveux si: 
 — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»
 
  ◄"
,,,,►M4   b) Produits destinés à la coloration des cils,,b) Usage professionnel uniquement ◄,"►M4   
 b) Doit figurer sur l’étiquetage: 
 le ratio de mélange. 
 «Réservé aux professionnels. 
 Ce produit peut provoquer des réactions allergiques sévères. 
 Lire et suivre les instructions. 
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans. 
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie. 
 Ne pas utiliser pour colorer les cils: 
 — d’une personne présentant une éruption cutanée sur le visage ou un cuir chevelu sensible, irrité ou abîmé,
 
  — d’une personne ayant déjà fait une réaction après avoir coloré ses cheveux ou ses cils,
 
  — d’une personne ayant fait par le passé une réaction à un tatouage temporaire noir à base de henné.
 
 
 Rincer immédiatement les yeux si le produit entre en contact avec ceux-ci.»  ◄"
"2,4-Diaminophénoxyéthanol, son chlorhydrate et son sulfate","2,4-Diaminophenoxyethanol HCl;
 2,4-Diaminophenoxyethanol sulfate",70643-19-5/66422-95-5/70643-20-8,–/266-357-1/274-713-2,a) Colorant d’oxydation pour la coloration des cheveux,,"Pour a) et b): après mélange dans des conditions d’oxydation, la teneur maximale appliquée à la chevelure ou aux cils ne doit pas dépasser 2,0 % (en chlorhydrate). ◄","►M4   
 a) Doit figurer sur l’étiquetage: 
 le ratio de mélange. 
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères. 
 Lire et suivre les instructions. 
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans. 
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie. 
 Ne vous colorez pas les cheveux si: 
 — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»
 
  ◄"
,,,,►M4   b) Produits destinés à la coloration des cils,,b) Usage professionnel uniquement ◄,"►M4   
 b) Doit figurer sur l’étiquetage: 
 le ratio de mélange. 
 «Réservé aux professionnels. 
 Ce produit peut provoquer des réactions allergiques sévères. 
 Lire et suivre les instructions. 
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans. 
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie. 
 Ne pas utiliser pour colorer les cils: 
 — d’une personne présentant une éruption cutanée sur le visage ou un cuir chevelu sensible, irrité ou abîmé,
 
  — d’une personne ayant déjà fait une réaction après avoir coloré ses cheveux ou ses cils,
 
  — d’une personne ayant fait par le passé une réaction à un tatouage temporaire noir à base de henné.
 
 
 Rincer immédiatement les yeux si le produit entre en contact avec ceux-ci.»  ◄"
"1,3-Benzènediol, 2-méthyl",2-Methylresorcinol,608-25-3,210-155-8,a) Colorant d'oxydation pour la coloration des cheveux,,"a) Après mélange dans des conditions d'oxydation, la concentration maximale appliquée à la chevelure ne doit pas dépasser 1,8 %","a) Doit figurer sur l'étiquetage:
 le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n'est pas destiné à être utilisé sur les personnes de moins de 16 ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d'allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»
 
 c) À partir du 3 mars 2018 doit figurer sur l'étiquetage:
 le ratio de mélange.
 «Ce produit peut provoquer des réactions allergiques sévères. Lire et suivre les instructions.
 Ce produit n'est pas destiné à être utilisé sur les personnes de moins de 16 ans. Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d'allergie.
 Ne pas utiliser pour colorer les cils:
  — d'une personne présentant une éruption cutanée sur le visage ou un cuir chevelu sensible, irrité ou abîmé,
 
  — d'une personne ayant déjà fait une réaction après avoir coloré ses cheveux ou ses cils,
 
  — d'une personne ayant fait par le passé une réaction à un tatouage temporaire noir à base de henné.
 
 Réservé aux professionnels.
 Rincer immédiatement les yeux si le produit entre en contact avec ceux-ci.»"
,,,,b) Colorant non oxydant pour la coloration des cheveux,"b) 1,8 %",,
,,,,c) Produits destinés à la coloration des cils,,"c) Après mélange dans des conditions d'oxydation, la concentration maximale appliquée aux cils ne doit pas dépasser 1,25 %
 c) Usage professionnel",
4-Amino-m-crésol,4-Amino-m-Cresol,2835-99-6,220-621-2,a) Colorant d’oxydation pour la coloration des cheveux,,"Pour a) et b): après mélange dans des conditions d’oxydation, la teneur maximale appliquée à la chevelure ou aux cils ne doit pas dépasser 1,5 %. ◄","►M4   
 a) Doit figurer sur l’étiquetage: 
 le ratio de mélange. 
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères. 
 Lire et suivre les instructions. 
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans. 
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie. 
 Ne vous colorez pas les cheveux si: 
 — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»
 
  ◄"
,,,,►M4   b) Produits destinés à la coloration des cils,,b) Usage professionnel uniquement ◄,"►M4   
 b) Doit figurer sur l’étiquetage: 
 le ratio de mélange. 
 «Réservé aux professionnels. 
 Ce produit peut provoquer des réactions allergiques sévères. 
 Lire et suivre les instructions. 
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans. 
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie. 
 Ne pas utiliser pour colorer les cils: 
 — d’une personne présentant une éruption cutanée sur le visage ou un cuir chevelu sensible, irrité ou abîmé,
 
  — d’une personne ayant déjà fait une réaction après avoir coloré ses cheveux ou ses cils,
 
  — d’une personne ayant fait par le passé une réaction à un tatouage temporaire noir à base de henné.
 
 
 Rincer immédiatement les yeux si le produit entre en contact avec ceux-ci.»  ◄"
2-[(3-Amino-4-méthoxyphényl)amino]éthanol et son sulfate,"2-Amino-4-Hydroxyethylaminoanisole
 2-Amino-4-Hydroxyethylaminoanisole sulfate","83763-47-7 /
 83763-48-8","280-733-2 /
 280-734-8",a) Colorant d’oxydation pour la coloration des cheveux,,"Pour a) et b): après mélange dans des conditions d’oxydation, la teneur maximale appliquée à la chevelure ou aux cils ne doit pas dépasser 1,5 % (en sulfate).
  — Ne pas utiliser avec des agents de nitrosation.
 
  — Teneur maximale en nitrosamine: 50 μg/kg.
 
  — À conserver en récipients sans nitrite ◄","►M4   
 a) Doit figurer sur l’étiquetage: 
 le ratio de mélange. 
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères. 
 Lire et suivre les instructions. 
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans. 
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie. 
 Ne vous colorez pas les cheveux si: 
 — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»
 
  ◄"
,,,,►M4   b) Produits destinés à la coloration des cils,,b) Usage professionnel uniquement ◄,"►M4   
 b) Doit figurer sur l’étiquetage: 
 le ratio de mélange. 
 «Réservé aux professionnels. 
 Ce produit peut provoquer des réactions allergiques sévères. 
 Lire et suivre les instructions. 
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans. 
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie. 
 Ne pas utiliser pour colorer les cils: 
 — d’une personne présentant une éruption cutanée sur le visage ou un cuir chevelu sensible, irrité ou abîmé,
 
  — d’une personne ayant déjà fait une réaction après avoir coloré ses cheveux ou ses cils,
 
  — d’une personne ayant fait par le passé une réaction à un tatouage temporaire noir à base de henné.
 
 
 Rincer immédiatement les yeux si le produit entre en contact avec ceux-ci.»  ◄"
"Hydroxyéthyl-3,4-méthylénedioxyaniline et son chlorhydrate","Hydroxyethyl-3,4-methylenedioxyaniline HCl",94158-14-2,303-085-5,Colorant d’oxydation pour la coloration des cheveux,,"Après mélange dans des conditions d’oxydation, la teneur maximale appliquée à la chevelure ne doit pas dépasser 1,5 %.
  — Ne pas utiliser avec des agents de nitrosation
 
  — Teneur maximale en nitrosamine: 50 μg/kg
 
  — À conserver en récipients sans nitrite","Doit figurer sur l’étiquetage:
 le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de 16 ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
"2,2′-[[4-[(2-Hydroxyéthyl) amino]-3-nitrophényl]imino]biséthanol (18)",HC Blue No 2,33229-34-4,251-410-3,Colorant non oxydant pour la coloration des cheveux,"2,8 %","— Ne pas utiliser avec des agents de nitrosation
 
  — Teneur maximale en nitrosamine: 50 μg/kg
 
  — À conserver en récipients sans nitrite",Peut provoquer une réaction allergique
4-[(2-Hydroxyéthyl) amino]-3-nitrophénol,3-Nitro-p-hydroxyethylaminophenol,65235-31-6,265-648-0,a) Colorant d’oxydation pour la coloration des cheveux,,"a) Après mélange dans des conditions d’oxydation, la teneur maximale appliquée à la chevelure ne doit pas dépasser 3,0 %.
 a) et b):
  — Ne pas utiliser avec des agents de nitrosation
 
  — Teneur maximale en nitrosamine: 50 μg/kg
 
  — À conserver en récipients sans nitrite","a) Doit figurer sur l’étiquetage:
 le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de 16 ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
